make_wall, id=0, a_x=1.5565614700317383, a_y=-10.010808944702148, a_z=-1.5028531551361084, b_x=6.606561660766602, b_y=-7.16080904006958, b_z=-1.5028531551361084, height=3.9600000000000004, thickness=0.0
make_bbox, id=3011, class=picture_frame, position_x=3.2065610885620117, position_y=-8.710808753967285, position_z=1.847146987915039, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3012, class=picture_frame, position_x=3.3065614700317383, position_y=-8.660808563232422, position_z=2.047146797180176, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3013, class=picture_frame, position_x=3.3065614700317383, position_y=-8.610809326171875, position_z=-0.5028531551361084, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3014, class=picture_frame, position_x=3.2065610885620117, position_y=-8.610809326171875, position_z=2.047146797180176, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3015, class=picture_frame, position_x=2.7065610885620117, position_y=-8.610809326171875, position_z=1.847146987915039, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3016, class=picture_frame, position_x=3.1565608978271484, position_y=-8.560809135437012, position_z=1.8971467018127441, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3017, class=picture_frame, position_x=3.1065616607666016, position_y=-8.560809135437012, position_z=1.9971470832824707, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3018, class=picture_frame, position_x=3.1565608978271484, position_y=-8.510808944702148, position_z=1.8971467018127441, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3019, class=picture_frame, position_x=3.256561279296875, position_y=-8.510808944702148, position_z=-0.5028531551361084, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3020, class=picture_frame, position_x=2.6065616607666016, position_y=-8.510808944702148, position_z=1.9971470832824707, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3021, class=picture_frame, position_x=2.6065616607666016, position_y=-8.510808944702148, position_z=1.847146987915039, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3022, class=picture_frame, position_x=2.7065610885620117, position_y=-8.510808944702148, position_z=0.6971468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3023, class=picture_frame, position_x=2.6065616607666016, position_y=-8.460808753967285, position_z=1.9471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3024, class=picture_frame, position_x=2.6065616607666016, position_y=-8.460808753967285, position_z=1.9471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3025, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=1.847146987915039, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3026, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=1.9971470832824707, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3027, class=picture_frame, position_x=2.5565614700317383, position_y=-8.460808753967285, position_z=1.8971467018127441, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3028, class=picture_frame, position_x=2.6565608978271484, position_y=-8.460808753967285, position_z=-0.6528531312942505, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3029, class=picture_frame, position_x=2.7065610885620117, position_y=-8.460808753967285, position_z=-0.5528531074523926, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3030, class=picture_frame, position_x=2.7065610885620117, position_y=-8.460808753967285, position_z=1.9971470832824707, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3031, class=picture_frame, position_x=2.6065616607666016, position_y=-8.460808753967285, position_z=1.8971467018127441, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3032, class=picture_frame, position_x=2.6565608978271484, position_y=-8.460808753967285, position_z=2.047146797180176, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3033, class=picture_frame, position_x=2.7065610885620117, position_y=-8.460808753967285, position_z=2.4471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3034, class=picture_frame, position_x=2.6565608978271484, position_y=-8.460808753967285, position_z=0.6471469402313232, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3035, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=1.847146987915039, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3036, class=picture_frame, position_x=2.6565608978271484, position_y=-8.460808753967285, position_z=1.9971470832824707, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3037, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=-0.5528531074523926, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3038, class=picture_frame, position_x=2.4065608978271484, position_y=-8.460808753967285, position_z=2.397146701812744, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3039, class=picture_frame, position_x=2.6565608978271484, position_y=-8.460808753967285, position_z=-0.6528531312942505, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3040, class=picture_frame, position_x=2.7065610885620117, position_y=-8.460808753967285, position_z=2.4471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3041, class=picture_frame, position_x=2.5565614700317383, position_y=-8.460808753967285, position_z=0.6971468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3042, class=picture_frame, position_x=2.5565614700317383, position_y=-8.460808753967285, position_z=2.397146701812744, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3043, class=picture_frame, position_x=2.6565608978271484, position_y=-8.460808753967285, position_z=1.9971470832824707, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3044, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=1.9471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3045, class=picture_frame, position_x=2.4065608978271484, position_y=-8.460808753967285, position_z=0.5971469879150391, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3046, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=1.9971470832824707, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3047, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=-1.0528531074523926, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3048, class=picture_frame, position_x=2.4565610885620117, position_y=-8.460808753967285, position_z=2.4471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3049, class=picture_frame, position_x=2.5565614700317383, position_y=-8.460808753967285, position_z=0.5971469879150391, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3050, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=1.9471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3051, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=2.4471468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3052, class=picture_frame, position_x=2.7065610885620117, position_y=-8.460808753967285, position_z=1.8971467018127441, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3053, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=-1.0028531551361084, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3054, class=picture_frame, position_x=2.3565616607666016, position_y=-8.460808753967285, position_z=0.5971469879150391, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3055, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=0.6971468925476074, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3056, class=picture_frame, position_x=2.506561279296875, position_y=-8.460808753967285, position_z=-1.0028531551361084, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3057, class=picture_frame, position_x=2.4065608978271484, position_y=-8.460808753967285, position_z=2.047146797180176, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3058, class=picture_frame, position_x=1.8065614700317383, position_y=-8.410808563232422, position_z=2.047146797180176, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3059, class=picture_frame, position_x=2.4565610885620117, position_y=-8.410808563232422, position_z=1.847146987915039, angle_z=-2.572185, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3060, class=picture_frame, position_x=1.7065610885620117, position_y=-8.410808563232422, position_z=1.9971470832824707, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3061, class=picture_frame, position_x=1.756561279296875, position_y=-8.410808563232422, position_z=2.397146701812744, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3062, class=picture_frame, position_x=1.6065616607666016, position_y=-8.410808563232422, position_z=-0.5028531551361084, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3063, class=picture_frame, position_x=1.8065614700317383, position_y=-8.410808563232422, position_z=0.6971468925476074, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3064, class=picture_frame, position_x=1.6565608978271484, position_y=-8.410808563232422, position_z=2.347146987915039, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3065, class=picture_frame, position_x=1.6065616607666016, position_y=-8.360809326171875, position_z=2.4471468925476074, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3066, class=picture_frame, position_x=1.7065610885620117, position_y=-8.360809326171875, position_z=0.5971469879150391, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3067, class=picture_frame, position_x=1.5565614700317383, position_y=-8.360809326171875, position_z=1.9471468925476074, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3068, class=picture_frame, position_x=1.6065616607666016, position_y=-8.310809135437012, position_z=-0.5528531074523926, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3069, class=picture_frame, position_x=1.756561279296875, position_y=-8.310809135437012, position_z=2.047146797180176, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3070, class=picture_frame, position_x=1.7065610885620117, position_y=-8.260808944702148, position_z=-1.1028530597686768, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3071, class=picture_frame, position_x=1.6565608978271484, position_y=-8.260808944702148, position_z=-0.6528531312942505, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3072, class=picture_frame, position_x=1.7065610885620117, position_y=-8.260808944702148, position_z=2.397146701812744, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3073, class=picture_frame, position_x=1.506561279296875, position_y=-8.210808753967285, position_z=0.7971467971801758, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3074, class=picture_frame, position_x=1.6065616607666016, position_y=-8.210808753967285, position_z=0.5971469879150391, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3075, class=picture_frame, position_x=1.6565608978271484, position_y=-8.210808753967285, position_z=2.547146797180176, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3076, class=picture_frame, position_x=-6.443438529968262, position_y=4.639190673828125, position_z=1.9471468925476074, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3077, class=picture_frame, position_x=-6.743438720703125, position_y=4.689190864562988, position_z=2.147146701812744, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3078, class=picture_frame, position_x=-7.143438816070557, position_y=4.739191055297852, position_z=2.047146797180176, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3079, class=picture_frame, position_x=-7.193438529968262, position_y=4.789191246032715, position_z=2.097146987915039, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3080, class=picture_frame, position_x=-7.193438529968262, position_y=4.839191436767578, position_z=1.9971470832824707, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3081, class=picture_frame, position_x=-7.343438625335693, position_y=4.889190673828125, position_z=2.047146797180176, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3082, class=picture_frame, position_x=-7.193438529968262, position_y=4.939190864562988, position_z=1.7971467971801758, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3083, class=picture_frame, position_x=-7.443438529968262, position_y=4.989191055297852, position_z=1.7471470832824707, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3084, class=picture_frame, position_x=-7.643438816070557, position_y=5.039191246032715, position_z=1.8971467018127441, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3085, class=picture_frame, position_x=-7.993438720703125, position_y=5.089191436767578, position_z=1.847146987915039, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3086, class=picture_frame, position_x=-8.043438911437988, position_y=5.089191436767578, position_z=1.7471470832824707, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3087, class=picture_frame, position_x=-7.993438720703125, position_y=5.089191436767578, position_z=1.8971467018127441, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3088, class=picture_frame, position_x=-7.943438529968262, position_y=5.089191436767578, position_z=1.7971467971801758, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3089, class=picture_frame, position_x=-7.993438720703125, position_y=5.089191436767578, position_z=-1.0028531551361084, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3090, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=1.7971467971801758, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3091, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.20285320281982422, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3092, class=picture_frame, position_x=-8.343439102172852, position_y=5.089191436767578, position_z=2.147146701812744, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3093, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=2.047146797180176, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3094, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.9028531312942505, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3095, class=picture_frame, position_x=-8.393438339233398, position_y=5.089191436767578, position_z=1.847146987915039, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3096, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.6528531312942505, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3097, class=picture_frame, position_x=-8.343439102172852, position_y=5.089191436767578, position_z=0.4471468925476074, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3098, class=picture_frame, position_x=-8.293438911437988, position_y=5.089191436767578, position_z=1.8971467018127441, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3099, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.7028530836105347, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3100, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-1.0028531551361084, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3101, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=2.097146987915039, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3102, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.8528530597686768, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3103, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=2.147146701812744, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3104, class=picture_frame, position_x=-8.293438911437988, position_y=5.089191436767578, position_z=2.1971468925476074, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3105, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.20285320281982422, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3106, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.2528531551361084, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3107, class=picture_frame, position_x=-8.243438720703125, position_y=5.089191436767578, position_z=-0.8028531074523926, angle_z=-1.001385, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
