make_wall, id=0, a_x=8.380607604980469, a_y=-9.688860893249512, a_z=-1.5314079523086548, b_x=4.630607604980469, b_y=-6.78886079788208, b_z=-1.5314079523086548, height=3.9600000000000004, thickness=0.0
make_bbox, id=3007, class=lamp, position_x=11.080608367919922, position_y=-5.588860988616943, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.40625, scale_y=0.40625, scale_z=0.21875
make_bbox, id=3008, class=bed, position_x=10.430606842041016, position_y=-5.588860988616943, position_z=-1.3314080238342285, angle_z=-0.74613, scale_x=2.4375, scale_y=2.625, scale_z=0.34375
make_bbox, id=3009, class=lamp, position_x=11.680606842041016, position_y=-4.338860988616943, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.25, scale_y=0.25, scale_z=0.375
make_bbox, id=3010, class=bed, position_x=4.0806074142456055, position_y=-3.6888608932495117, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=1.5, scale_y=2.0, scale_z=0.25
make_bbox, id=3011, class=shelf, position_x=4.530607223510742, position_y=-3.1888608932495117, position_z=-1.4314079284667969, angle_z=-0.74613, scale_x=0.625, scale_y=0.15625, scale_z=0.15625
make_bbox, id=3012, class=picture_frame, position_x=2.2306079864501953, position_y=-2.78886079788208, position_z=-0.8314080238342285, angle_z=-0.74613, scale_x=0.25, scale_y=0.03125, scale_z=0.375
make_bbox, id=3013, class=bed, position_x=3.1306076049804688, position_y=-2.3388609886169434, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=2.0625, scale_y=0.59375, scale_z=0.28125
make_bbox, id=3014, class=fan, position_x=5.030607223510742, position_y=-2.238861083984375, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=1.6875, scale_y=1.6875, scale_z=0.375
make_bbox, id=3015, class=chair, position_x=2.1306076049804688, position_y=-2.03886079788208, position_z=-1.1814079284667969, angle_z=-0.74613, scale_x=0.4375, scale_y=0.8125, scale_z=0.625
make_bbox, id=3016, class=mirror, position_x=1.3806076049804688, position_y=-1.8888607025146484, position_z=1.7685920000076294, angle_z=-0.74613, scale_x=0.59375, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3017, class=bed, position_x=0.7306079864501953, position_y=-0.6388607025146484, position_z=-0.9814079999923706, angle_z=-0.74613, scale_x=1.5625, scale_y=0.125, scale_z=0.9375
make_bbox, id=3018, class=mirror, position_x=3.9806079864501953, position_y=-0.238861083984375, position_z=1.3185919523239136, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.71875
make_bbox, id=3019, class=mirror, position_x=0.6306076049804688, position_y=-0.238861083984375, position_z=2.2185921669006348, angle_z=-0.74613, scale_x=0.71875, scale_y=0.03125, scale_z=0.71875
make_bbox, id=3020, class=sofa, position_x=1.7806072235107422, position_y=-0.13886070251464844, position_z=-1.1314079761505127, angle_z=-2.31693, scale_x=1.9375, scale_y=0.875, scale_z=0.84375
make_bbox, id=3021, class=picture_frame, position_x=3.030607223510742, position_y=-0.08886051177978516, position_z=-0.2814079523086548, angle_z=-2.31693, scale_x=0.59375, scale_y=0.03125, scale_z=0.40625
make_bbox, id=3022, class=lamp, position_x=-0.4693922996520996, position_y=0.06113910675048828, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.15625, scale_y=0.15625, scale_z=0.96875
make_bbox, id=3023, class=lamp, position_x=-0.4693922996520996, position_y=0.41113948822021484, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3024, class=mirror, position_x=2.8806076049804688, position_y=0.4611387252807617, position_z=1.1185919046401978, angle_z=-2.31693, scale_x=0.59375, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3025, class=floor_mat, position_x=0.8806076049804688, position_y=0.6611394882202148, position_z=-1.4814079999923706, angle_z=-0.74613, scale_x=2.75, scale_y=1.78125, scale_z=0.03125
make_bbox, id=3026, class=lamp, position_x=-0.819392204284668, position_y=1.0611391067504883, position_z=-1.3314080238342285, angle_z=-2.218755, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3027, class=picture_frame, position_x=-1.9193925857543945, position_y=1.3611392974853516, position_z=1.918592095375061, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3028, class=sofa, position_x=-5.769392490386963, position_y=1.4111394882202148, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=1.375, scale_y=1.0, scale_z=1.0
make_bbox, id=3029, class=chair, position_x=-5.9193925857543945, position_y=1.511138916015625, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=1.03125
make_bbox, id=3030, class=chair, position_x=-6.6693925857543945, position_y=1.5611391067504883, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=0.96875
make_bbox, id=3031, class=sofa, position_x=-4.569392204284668, position_y=1.5611391067504883, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=1.71875, scale_y=0.875, scale_z=0.875
make_bbox, id=3032, class=picture_frame, position_x=-7.569392204284668, position_y=1.6111392974853516, position_z=1.5185920000076294, angle_z=-0.74613, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3033, class=picture_frame, position_x=-7.269392490386963, position_y=1.761138916015625, position_z=-0.5814080238342285, angle_z=-0.74613, scale_x=0.25, scale_y=0.03125, scale_z=0.375
make_bbox, id=3034, class=lamp, position_x=-4.9693922996521, position_y=1.8611392974853516, position_z=-1.3314080238342285, angle_z=-0.74613, scale_x=0.15625, scale_y=0.09375, scale_z=0.3125
make_bbox, id=3035, class=picture_frame, position_x=-7.869392395019531, position_y=1.8611392974853516, position_z=2.118591785430908, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3036, class=chair, position_x=-6.7193922996521, position_y=2.161139488220215, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5, scale_y=0.625, scale_z=0.90625
make_bbox, id=3037, class=lamp, position_x=-3.319392204284668, position_y=2.261138916015625, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=0.1875, scale_y=0.1875, scale_z=0.25
make_bbox, id=3038, class=lamp, position_x=-7.269392490386963, position_y=2.261138916015625, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.21875, scale_y=0.25, scale_z=0.34375
make_bbox, id=3039, class=picture_frame, position_x=-8.069392204284668, position_y=2.3611392974853516, position_z=1.5185920000076294, angle_z=-0.74613, scale_x=0.25, scale_y=0.03125, scale_z=0.375
make_bbox, id=3040, class=chair, position_x=-7.269392490386963, position_y=2.3611392974853516, position_z=-1.1314079761505127, angle_z=-2.6310899999999995, scale_x=0.5, scale_y=0.375, scale_z=0.75
make_bbox, id=3041, class=table, position_x=-5.519392490386963, position_y=2.911139488220215, position_z=-1.1314079761505127, angle_z=-0.74613, scale_x=1.1875, scale_y=0.40625, scale_z=0.75
make_bbox, id=3042, class=mirror, position_x=-8.219392776489258, position_y=2.9611387252807617, position_z=0.8685919046401978, angle_z=-2.31693, scale_x=0.59375, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3043, class=picture_frame, position_x=5.230607986450195, position_y=3.3611392974853516, position_z=2.1685919761657715, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3044, class=picture_frame, position_x=-6.9693922996521, position_y=3.661139488220215, position_z=0.4685920476913452, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3045, class=mirror, position_x=-7.569392204284668, position_y=3.7111387252807617, position_z=1.3185919523239136, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=1.03125
make_bbox, id=3046, class=picture_frame, position_x=4.630607604980469, position_y=3.761138916015625, position_z=0.918592095375061, angle_z=-2.31693, scale_x=0.46875, scale_y=0.0, scale_z=0.65625
make_bbox, id=3047, class=picture_frame, position_x=-7.569392204284668, position_y=3.911139488220215, position_z=1.418592095375061, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.25
make_bbox, id=3048, class=lamp, position_x=5.130607604980469, position_y=3.911139488220215, position_z=-1.1314079761505127, angle_z=-2.31693, scale_x=0.125, scale_y=0.125, scale_z=0.75
make_bbox, id=3049, class=chair, position_x=4.780607223510742, position_y=4.011138916015625, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.84375, scale_y=0.84375, scale_z=0.4375
make_bbox, id=3050, class=sofa, position_x=-6.119392395019531, position_y=4.111139297485352, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=2.0, scale_y=0.90625, scale_z=0.96875
make_bbox, id=3051, class=picture_frame, position_x=4.730607986450195, position_y=4.161139488220215, position_z=0.41859209537506104, angle_z=-2.31693, scale_x=0.90625, scale_y=0.0, scale_z=0.90625
make_bbox, id=3052, class=shelf, position_x=1.7806072235107422, position_y=4.461138725280762, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=0.65625, scale_y=0.15625, scale_z=0.21875
make_bbox, id=3053, class=picture_frame, position_x=3.780607223510742, position_y=4.561139106750488, position_z=1.1185919046401978, angle_z=-0.74613, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3054, class=flower_pot, position_x=1.7806072235107422, position_y=4.811139106750488, position_z=-1.4314079284667969, angle_z=-2.31693, scale_x=0.21875, scale_y=0.21875, scale_z=0.1875
make_bbox, id=3055, class=chair, position_x=2.8306074142456055, position_y=4.861139297485352, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.875, scale_y=0.875, scale_z=0.875
make_bbox, id=3056, class=picture_frame, position_x=3.030607223510742, position_y=4.911139488220215, position_z=0.5685919523239136, angle_z=-0.74613, scale_x=0.625, scale_y=0.03125, scale_z=0.40625
make_bbox, id=3057, class=picture_frame, position_x=3.3806076049804688, position_y=5.011138916015625, position_z=1.3685919046401978, angle_z=-0.74613, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3058, class=picture_frame, position_x=-6.369392395019531, position_y=5.011138916015625, position_z=1.1185919046401978, angle_z=-2.31693, scale_x=0.625, scale_y=0.03125, scale_z=0.40625
make_bbox, id=3059, class=pillow, position_x=4.880607604980469, position_y=5.061139106750488, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.4375, scale_y=0.25, scale_z=0.40625
make_bbox, id=3060, class=lamp, position_x=3.030607223510742, position_y=5.111139297485352, position_z=-1.3314080238342285, angle_z=-0.74613, scale_x=0.15625, scale_y=0.21875, scale_z=0.375
make_bbox, id=3061, class=picture_frame, position_x=-6.6693925857543945, position_y=5.211138725280762, position_z=-0.4814079999923706, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3062, class=floor_mat, position_x=0.6306076049804688, position_y=5.261138916015625, position_z=-1.4814079999923706, angle_z=-0.74613, scale_x=2.4375, scale_y=1.53125, scale_z=0.03125
make_bbox, id=3063, class=chair, position_x=3.030607223510742, position_y=5.261138916015625, position_z=-1.1314079761505127, angle_z=-2.31693, scale_x=0.53125, scale_y=0.65625, scale_z=0.8125
make_bbox, id=3064, class=chair, position_x=3.0806074142456055, position_y=5.411139488220215, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.875, scale_y=0.9375, scale_z=0.84375
make_bbox, id=3065, class=floor_mat, position_x=3.180607795715332, position_y=5.761138916015625, position_z=-1.4814079999923706, angle_z=-2.31693, scale_x=0.75, scale_y=0.5, scale_z=0.03125
make_bbox, id=3066, class=chair, position_x=2.8306074142456055, position_y=5.861139297485352, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.34375, scale_y=0.34375, scale_z=0.4375
make_bbox, id=3067, class=sofa, position_x=5.380607604980469, position_y=5.911139488220215, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=1.59375, scale_y=0.90625, scale_z=0.9375
make_bbox, id=3068, class=chair, position_x=3.280607223510742, position_y=6.161139488220215, position_z=-1.2814080715179443, angle_z=-0.74613, scale_x=0.8125, scale_y=0.59375, scale_z=0.4375
make_bbox, id=3069, class=floor_mat, position_x=-1.069392204284668, position_y=6.261138916015625, position_z=-1.4814079999923706, angle_z=-2.31693, scale_x=1.78125, scale_y=1.15625, scale_z=0.03125
make_bbox, id=3070, class=lamp, position_x=1.9806079864501953, position_y=6.461138725280762, position_z=-1.1314079761505127, angle_z=-2.31693, scale_x=0.15625, scale_y=0.15625, scale_z=0.75
make_bbox, id=3071, class=picture_frame, position_x=-3.519392490386963, position_y=6.561139106750488, position_z=1.5685919523239136, angle_z=-0.74613, scale_x=0.40625, scale_y=0.03125, scale_z=0.40625
make_bbox, id=3072, class=sofa, position_x=-2.9193925857543945, position_y=7.011139869689941, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=2.375, scale_y=1.21875, scale_z=1.09375
make_bbox, id=3073, class=mirror, position_x=-3.819392204284668, position_y=7.161139488220215, position_z=1.0185920000076294, angle_z=-2.31693, scale_x=0.46875, scale_y=0.0625, scale_z=0.8125
make_bbox, id=3074, class=picture_frame, position_x=-1.8693923950195312, position_y=7.211138725280762, position_z=1.6185919046401978, angle_z=-2.31693, scale_x=0.625, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3075, class=sofa, position_x=-0.819392204284668, position_y=7.611138343811035, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=1.84375, scale_y=1.0, scale_z=0.96875
make_bbox, id=3076, class=chair, position_x=0.8806076049804688, position_y=7.611138343811035, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.71875, scale_y=0.75, scale_z=0.875
make_bbox, id=3077, class=lamp, position_x=4.0806074142456055, position_y=8.061139106750488, position_z=-1.2314079999923706, angle_z=-2.31693, scale_x=0.34375, scale_y=0.34375, scale_z=0.5625
make_bbox, id=3078, class=chair, position_x=3.3306074142456055, position_y=8.061139106750488, position_z=-0.9814079999923706, angle_z=-0.74613, scale_x=0.53125, scale_y=0.59375, scale_z=1.0625
make_bbox, id=3079, class=picture_frame, position_x=-2.2193922996520996, position_y=8.461138725280762, position_z=2.118591785430908, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3080, class=chair, position_x=3.6306076049804688, position_y=8.661139488220215, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.5, scale_y=0.59375, scale_z=0.90625
make_bbox, id=3081, class=picture_frame, position_x=-5.1693925857543945, position_y=8.861138343811035, position_z=0.4685920476913452, angle_z=-0.74613, scale_x=1.53125, scale_y=0.0, scale_z=1.53125
make_bbox, id=3082, class=chair, position_x=3.8306074142456055, position_y=9.161139488220215, position_z=-0.9814079999923706, angle_z=-0.74613, scale_x=0.5625, scale_y=0.5625, scale_z=1.03125
make_bbox, id=3083, class=cabinet, position_x=6.280607223510742, position_y=9.261139869689941, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=1.375, scale_y=0.40625, scale_z=0.875
make_bbox, id=3084, class=sofa, position_x=1.7806072235107422, position_y=9.361138343811035, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=1.65625, scale_y=0.9375, scale_z=0.90625
make_bbox, id=3085, class=chair, position_x=0.8306074142456055, position_y=9.411139488220215, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5625, scale_y=0.625, scale_z=0.875
make_bbox, id=3086, class=lamp, position_x=1.0306072235107422, position_y=9.561139106750488, position_z=-1.4314079284667969, angle_z=-0.74613, scale_x=0.21875, scale_y=0.15625, scale_z=0.15625
make_bbox, id=3087, class=picture_frame, position_x=6.780607223510742, position_y=9.811139106750488, position_z=0.9685920476913452, angle_z=-2.31693, scale_x=1.21875, scale_y=0.0, scale_z=1.21875
make_bbox, id=3088, class=chair, position_x=4.980607986450195, position_y=10.111138343811035, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=0.9375
make_bbox, id=3089, class=bed, position_x=-3.6693925857543945, position_y=10.161139488220215, position_z=-0.7314079999923706, angle_z=-2.31693, scale_x=1.71875, scale_y=2.15625, scale_z=1.53125
make_bbox, id=3090, class=chair, position_x=3.9806079864501953, position_y=10.211138725280762, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.5, scale_y=0.5, scale_z=0.46875
make_bbox, id=3091, class=sofa, position_x=0.930607795715332, position_y=10.261139869689941, position_z=-0.9814079999923706, angle_z=-0.74613, scale_x=2.0, scale_y=0.9375, scale_z=1.03125
make_bbox, id=3092, class=table, position_x=-0.2193927764892578, position_y=10.311139106750488, position_z=-1.1314079761505127, angle_z=-2.31693, scale_x=1.3125, scale_y=1.3125, scale_z=0.75
make_bbox, id=3093, class=sofa, position_x=3.280607223510742, position_y=11.211138725280762, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=1.375, scale_y=1.0, scale_z=0.9375
make_bbox, id=3094, class=sofa, position_x=5.480607986450195, position_y=11.261139869689941, position_z=-1.1314079761505127, angle_z=-2.31693, scale_x=2.3125, scale_y=0.96875, scale_z=0.78125
make_bbox, id=3095, class=chair, position_x=0.8806076049804688, position_y=11.211138725280762, position_z=-1.1314079761505127, angle_z=-0.74613, scale_x=0.5625, scale_y=0.59375, scale_z=0.8125
make_bbox, id=3096, class=chair, position_x=-0.819392204284668, position_y=11.261139869689941, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=0.875, scale_y=1.0, scale_z=1.09375
make_bbox, id=3097, class=picture_frame, position_x=7.030607223510742, position_y=11.261139869689941, position_z=-0.5814080238342285, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3098, class=mirror, position_x=7.030607223510742, position_y=11.361138343811035, position_z=1.418592095375061, angle_z=-2.31693, scale_x=0.71875, scale_y=0.03125, scale_z=0.71875
make_bbox, id=3099, class=table, position_x=-1.1693925857543945, position_y=11.461138725280762, position_z=-1.2314079999923706, angle_z=-0.74613, scale_x=0.5625, scale_y=0.4375, scale_z=0.59375
make_bbox, id=3100, class=chair, position_x=0.030607223510742188, position_y=11.561139106750488, position_z=-1.1314079761505127, angle_z=-0.74613, scale_x=0.5, scale_y=0.375, scale_z=0.75
make_bbox, id=3101, class=picture_frame, position_x=0.2306079864501953, position_y=13.861138343811035, position_z=1.168592095375061, angle_z=-0.74613, scale_x=0.5625, scale_y=0.03125, scale_z=0.46875
