make_wall, id=0, a_x=0.0062503814697265625, a_y=-15.251089096069336, a_z=-1.5306810140609741, b_x=9.90625, b_y=-8.601089477539062, b_z=-1.5306810140609741, height=3.88, thickness=0.0
make_window, id=2005, wall0_id=11, wall1_id=11, position_x=4.15625, position_y=-0.1010894775390625, position_z=0.8193190097808838, width=3.16, height=2.2
make_window, id=2006, wall0_id=0, wall1_id=0, position_x=5.806251525878906, position_y=-11.101089477539062, position_z=1.619318962097168, width=1.72, height=1.6
make_window, id=2007, wall0_id=13, wall1_id=13, position_x=6.45625114440918, position_y=0.8989105224609375, position_z=1.6693191528320312, width=1.04, height=1.4800000000000002
make_bbox, id=3000, class=picture_frame, position_x=-0.14374923706054688, position_y=-14.90108871459961, position_z=0.21931886672973633, angle_z=-0.9817499999999999, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3001, class=picture_frame, position_x=0.6562509536743164, position_y=-14.8010892868042, position_z=0.5193190574645996, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3002, class=flower_pot, position_x=0.30625057220458984, position_y=-14.701088905334473, position_z=-1.380681037902832, angle_z=-2.55255, scale_x=0.28125, scale_y=0.28125, scale_z=0.28125
make_bbox, id=3003, class=picture_frame, position_x=0.8062505722045898, position_y=-14.65108871459961, position_z=-0.1806809902191162, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3004, class=chair, position_x=-0.0937490463256836, position_y=-14.201088905334473, position_z=-1.130681037902832, angle_z=-0.9817499999999999, scale_x=0.625, scale_y=0.53125, scale_z=0.78125
make_bbox, id=3005, class=table, position_x=1.1062507629394531, position_y=-14.15108871459961, position_z=-1.0306810140609741, angle_z=-2.55255, scale_x=0.5, scale_y=0.4375, scale_z=0.96875
make_bbox, id=3006, class=chair, position_x=1.5562505722045898, position_y=-13.65108871459961, position_z=-0.9806810617446899, angle_z=-2.55255, scale_x=0.5625, scale_y=0.59375, scale_z=1.0625
make_bbox, id=3007, class=picture_frame, position_x=-1.0437488555908203, position_y=-13.601089477539062, position_z=-0.7306810617446899, angle_z=-0.9817499999999999, scale_x=0.34375, scale_y=0.03125, scale_z=0.375
make_bbox, id=3008, class=bed, position_x=-1.1937494277954102, position_y=-13.101089477539062, position_z=-1.0306810140609741, angle_z=-0.9817499999999999, scale_x=1.5625, scale_y=0.125, scale_z=0.9375
make_bbox, id=3009, class=picture_frame, position_x=3.7062511444091797, position_y=-12.5510892868042, position_z=-0.08068108558654785, angle_z=-2.55255, scale_x=1.21875, scale_y=0.0, scale_z=1.21875
make_bbox, id=3010, class=chair, position_x=1.9062509536743164, position_y=-12.501089096069336, position_z=-0.880681037902832, angle_z=-2.3562, scale_x=0.8125, scale_y=0.84375, scale_z=1.28125
make_bbox, id=3011, class=cabinet, position_x=-1.7437496185302734, position_y=-11.8010892868042, position_z=-1.0806810855865479, angle_z=-0.9817499999999999, scale_x=0.90625, scale_y=0.4375, scale_z=0.84375
make_bbox, id=3012, class=cabinet, position_x=-2.5437488555908203, position_y=-11.101089477539062, position_z=-0.5306811332702637, angle_z=-0.9817499999999999, scale_x=1.09375, scale_y=0.59375, scale_z=2.0
make_bbox, id=3013, class=dresser, position_x=4.05625057220459, position_y=-11.0510892868042, position_z=-0.7806810140609741, angle_z=-2.55255, scale_x=3.0, scale_y=2.375, scale_z=1.4375
make_bbox, id=3014, class=chair, position_x=2.4062509536743164, position_y=-10.751089096069336, position_z=-1.0806810855865479, angle_z=-2.55255, scale_x=0.5, scale_y=0.5625, scale_z=0.8125
make_bbox, id=3015, class=chair, position_x=2.80625057220459, position_y=-10.351089477539062, position_z=-0.7806810140609741, angle_z=-2.55255, scale_x=0.4375, scale_y=0.59375, scale_z=1.1875
make_bbox, id=3016, class=chair, position_x=4.45625114440918, position_y=-9.701088905334473, position_z=-0.8306810855865479, angle_z=-2.55255, scale_x=1.28125, scale_y=1.1875, scale_z=1.34375
make_bbox, id=3017, class=chair, position_x=3.05625057220459, position_y=-9.5510892868042, position_z=-0.9806810617446899, angle_z=-2.55255, scale_x=0.5625, scale_y=0.59375, scale_z=1.0625
make_bbox, id=3018, class=picture_frame, position_x=8.606250762939453, position_y=-9.251089096069336, position_z=0.2693190574645996, angle_z=-2.55255, scale_x=1.53125, scale_y=0.0, scale_z=1.53125
make_bbox, id=3019, class=shelf, position_x=1.1062507629394531, position_y=-9.15108871459961, position_z=-0.5306811332702637, angle_z=-2.55255, scale_x=0.6875, scale_y=0.375, scale_z=1.96875
make_bbox, id=3020, class=chair, position_x=8.15625, position_y=-9.0510892868042, position_z=-0.9306809902191162, angle_z=-0.9817499999999999, scale_x=0.71875, scale_y=0.65625, scale_z=1.1875
make_bbox, id=3021, class=chair, position_x=4.05625057220459, position_y=-8.851089477539062, position_z=-0.9806810617446899, angle_z=-2.55255, scale_x=0.5625, scale_y=0.5625, scale_z=1.03125
make_bbox, id=3022, class=bed, position_x=6.256250381469727, position_y=-8.8010892868042, position_z=-0.6806809902191162, angle_z=-2.55255, scale_x=1.78125, scale_y=2.21875, scale_z=1.625
make_bbox, id=3023, class=chair, position_x=9.306251525878906, position_y=-8.501089096069336, position_z=-0.9806810617446899, angle_z=-2.55255, scale_x=0.46875, scale_y=0.5625, scale_z=1.0625
make_bbox, id=3024, class=chair, position_x=4.556251525878906, position_y=-8.351089477539062, position_z=-0.9806810617446899, angle_z=-2.55255, scale_x=0.53125, scale_y=0.53125, scale_z=1.09375
make_bbox, id=3025, class=chair, position_x=8.256250381469727, position_y=-8.201088905334473, position_z=-1.0306810140609741, angle_z=-2.55255, scale_x=0.5625, scale_y=0.5625, scale_z=0.9375
make_bbox, id=3026, class=cabinet, position_x=1.6562509536743164, position_y=-8.15108871459961, position_z=-0.5306811332702637, angle_z=-2.55255, scale_x=1.0, scale_y=0.59375, scale_z=1.96875
make_bbox, id=3027, class=cabinet, position_x=3.4062509536743164, position_y=-7.501089096069336, position_z=-0.5306811332702637, angle_z=-2.55255, scale_x=1.0, scale_y=0.59375, scale_z=1.96875
make_bbox, id=3028, class=sofa, position_x=8.556251525878906, position_y=-7.051089286804199, position_z=-1.0306810140609741, angle_z=-0.9817499999999999, scale_x=2.03125, scale_y=0.875, scale_z=0.90625
make_bbox, id=3029, class=bed, position_x=-5.5437493324279785, position_y=-6.801089286804199, position_z=-1.0306810140609741, angle_z=-0.9817499999999999, scale_x=1.5625, scale_y=0.125, scale_z=0.9375
make_bbox, id=3030, class=cabinet, position_x=5.106250762939453, position_y=-6.551089286804199, position_z=-0.5306811332702637, angle_z=-2.55255, scale_x=1.78125, scale_y=0.625, scale_z=1.96875
make_bbox, id=3031, class=lamp, position_x=7.556251525878906, position_y=-6.201088905334473, position_z=-1.2806810140609741, angle_z=-2.00277, scale_x=0.21875, scale_y=0.625, scale_z=0.5
make_bbox, id=3032, class=picture_frame, position_x=1.3062505722045898, position_y=-6.1010894775390625, position_z=1.9693188667297363, angle_z=-0.9817499999999999, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3033, class=picture_frame, position_x=1.0062503814697266, position_y=-5.251089096069336, position_z=2.119318962097168, angle_z=-0.9817499999999999, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3034, class=lamp, position_x=-6.643749237060547, position_y=-5.201088905334473, position_z=-1.3306810855865479, angle_z=-2.55255, scale_x=0.09375, scale_y=0.21875, scale_z=0.34375
make_bbox, id=3035, class=bed, position_x=6.756250381469727, position_y=-4.801089286804199, position_z=-0.8306810855865479, angle_z=-0.9817499999999999, scale_x=1.59375, scale_y=2.1875, scale_z=1.375
make_bbox, id=3036, class=chair, position_x=11.40625, position_y=-4.1010894775390625, position_z=-0.9806810617446899, angle_z=-2.55255, scale_x=0.46875, scale_y=0.5625, scale_z=1.03125
make_bbox, id=3037, class=chair, position_x=11.856250762939453, position_y=-3.751089096069336, position_z=-0.880681037902832, angle_z=-2.55255, scale_x=0.6875, scale_y=0.6875, scale_z=1.21875
make_bbox, id=3038, class=picture_frame, position_x=6.056251525878906, position_y=-2.7010889053344727, position_z=0.36931896209716797, angle_z=-0.9817499999999999, scale_x=1.53125, scale_y=0.03125, scale_z=0.75
make_bbox, id=3039, class=picture_frame, position_x=-8.893749237060547, position_y=-1.9010887145996094, position_z=-0.9306809902191162, angle_z=-0.9817499999999999, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3040, class=picture_frame, position_x=5.20625114440918, position_y=-1.4010887145996094, position_z=1.4193191528320312, angle_z=-0.9817499999999999, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3041, class=picture_frame, position_x=-9.643749237060547, position_y=-1.0510892868041992, position_z=-0.9806810617446899, angle_z=-0.9817499999999999, scale_x=1.15625, scale_y=0.03125, scale_z=0.75
make_bbox, id=3042, class=floor_mat, position_x=2.606250762939453, position_y=-0.9010887145996094, position_z=-1.48068106174469, angle_z=-0.9817499999999999, scale_x=2.4375, scale_y=0.75, scale_z=0.0
make_bbox, id=3043, class=bed, position_x=6.856250762939453, position_y=-0.8010892868041992, position_z=-0.7806810140609741, angle_z=-2.55255, scale_x=1.71875, scale_y=2.25, scale_z=1.40625
make_bbox, id=3044, class=bed, position_x=5.20625114440918, position_y=-0.0010890960693359375, position_z=-1.0306810140609741, angle_z=-0.9817499999999999, scale_x=1.5625, scale_y=0.125, scale_z=0.9375
make_bbox, id=3045, class=cabinet, position_x=-10.04374885559082, position_y=0.09891128540039062, position_z=-0.630681037902832, angle_z=-0.9817499999999999, scale_x=1.25, scale_y=0.4375, scale_z=1.78125
make_bbox, id=3046, class=picture_frame, position_x=8.106250762939453, position_y=0.09891128540039062, position_z=1.2693190574645996, angle_z=-2.55255, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3047, class=picture_frame, position_x=8.106250762939453, position_y=0.1489105224609375, position_z=1.5693187713623047, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3048, class=picture_frame, position_x=7.95625114440918, position_y=0.19891071319580078, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3049, class=picture_frame, position_x=7.856250762939453, position_y=0.24891090393066406, position_z=1.6693191528320312, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3050, class=picture_frame, position_x=7.756250381469727, position_y=0.29891109466552734, position_z=1.6693191528320312, angle_z=-2.55255, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3051, class=picture_frame, position_x=7.806251525878906, position_y=0.3489112854003906, position_z=2.0193190574645996, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3052, class=picture_frame, position_x=7.556251525878906, position_y=0.3989105224609375, position_z=1.3193190097808838, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3053, class=picture_frame, position_x=7.606250762939453, position_y=0.4489107131958008, position_z=1.9693188667297363, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3054, class=picture_frame, position_x=7.45625114440918, position_y=0.49891090393066406, position_z=0.11931896209716797, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3055, class=picture_frame, position_x=7.506250381469727, position_y=0.5489110946655273, position_z=1.869318962097168, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3056, class=picture_frame, position_x=7.20625114440918, position_y=0.5989112854003906, position_z=1.8193187713623047, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3057, class=picture_frame, position_x=7.356250762939453, position_y=0.6489105224609375, position_z=1.7193188667297363, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3058, class=picture_frame, position_x=7.256250381469727, position_y=0.6989107131958008, position_z=1.9193191528320312, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3059, class=picture_frame, position_x=7.056251525878906, position_y=0.7489109039306641, position_z=1.9193191528320312, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3060, class=picture_frame, position_x=-10.343749046325684, position_y=1.0989112854003906, position_z=0.36931896209716797, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3061, class=picture_frame, position_x=6.95625114440918, position_y=1.1489105224609375, position_z=2.0693187713623047, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3062, class=picture_frame, position_x=-10.343749046325684, position_y=1.9489116668701172, position_z=1.869318962097168, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3063, class=picture_frame, position_x=-10.093749046325684, position_y=2.1489105224609375, position_z=0.3193190097808838, angle_z=-2.55255, scale_x=1.9375, scale_y=0.09375, scale_z=1.9375
make_bbox, id=3064, class=picture_frame, position_x=-9.44374942779541, position_y=2.498910903930664, position_z=-0.4806809425354004, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3065, class=picture_frame, position_x=-8.54374885559082, position_y=3.048910140991211, position_z=0.7693190574645996, angle_z=-2.55255, scale_x=0.25, scale_y=0.125, scale_z=0.25
make_bbox, id=3066, class=bed, position_x=1.9562511444091797, position_y=3.198911666870117, position_z=-1.0306810140609741, angle_z=-0.9817499999999999, scale_x=1.5625, scale_y=0.125, scale_z=0.9375
make_bbox, id=3067, class=picture_frame, position_x=1.9062509536743164, position_y=3.498910903930664, position_z=0.7193188667297363, angle_z=-0.9817499999999999, scale_x=0.90625, scale_y=0.0, scale_z=0.90625
make_bbox, id=3068, class=picture_frame, position_x=0.7062511444091797, position_y=4.198911666870117, position_z=1.869318962097168, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3069, class=picture_frame, position_x=1.3062505722045898, position_y=4.348911285400391, position_z=-0.13068103790283203, angle_z=-0.9817499999999999, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3070, class=picture_frame, position_x=1.1062507629394531, position_y=4.698911666870117, position_z=1.5693187713623047, angle_z=-0.9817499999999999, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3071, class=picture_frame, position_x=0.7062511444091797, position_y=4.998910903930664, position_z=1.119318962097168, angle_z=-0.9817499999999999, scale_x=0.625, scale_y=0.03125, scale_z=0.625
make_bbox, id=3072, class=picture_frame, position_x=0.7562503814697266, position_y=5.048910140991211, position_z=1.0193190574645996, angle_z=-0.9817499999999999, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3073, class=picture_frame, position_x=0.7062511444091797, position_y=5.098911285400391, position_z=1.9693188667297363, angle_z=-0.9817499999999999, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3074, class=picture_frame, position_x=0.7062511444091797, position_y=5.1489105224609375, position_z=2.119318962097168, angle_z=-0.9817499999999999, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3075, class=picture_frame, position_x=0.8062505722045898, position_y=5.1489105224609375, position_z=1.869318962097168, angle_z=-0.9817499999999999, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3076, class=picture_frame, position_x=0.6562509536743164, position_y=5.198911666870117, position_z=2.119318962097168, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3077, class=picture_frame, position_x=0.8062505722045898, position_y=5.248910903930664, position_z=1.7693190574645996, angle_z=-0.9817499999999999, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3078, class=picture_frame, position_x=0.6062507629394531, position_y=5.348911285400391, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3079, class=picture_frame, position_x=0.7062511444091797, position_y=5.3989105224609375, position_z=-0.28068113327026367, angle_z=-2.55255, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3080, class=picture_frame, position_x=0.6062507629394531, position_y=5.448911666870117, position_z=1.8193187713623047, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3081, class=picture_frame, position_x=0.6562509536743164, position_y=5.498910903930664, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3082, class=picture_frame, position_x=0.6562509536743164, position_y=5.548910140991211, position_z=1.9193191528320312, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3083, class=picture_frame, position_x=0.6062507629394531, position_y=5.598911285400391, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3084, class=picture_frame, position_x=0.5562505722045898, position_y=5.6489105224609375, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3085, class=picture_frame, position_x=0.5062503814697266, position_y=5.698911666870117, position_z=2.0693187713623047, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3086, class=picture_frame, position_x=0.5062503814697266, position_y=5.698911666870117, position_z=2.0693187713623047, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3087, class=picture_frame, position_x=0.5062503814697266, position_y=5.748910903930664, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3088, class=picture_frame, position_x=0.5062503814697266, position_y=5.798910140991211, position_z=1.869318962097168, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3089, class=picture_frame, position_x=0.5062503814697266, position_y=5.848911285400391, position_z=1.8193187713623047, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3090, class=picture_frame, position_x=0.5062503814697266, position_y=5.8989105224609375, position_z=1.8193187713623047, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3091, class=picture_frame, position_x=0.5062503814697266, position_y=5.8989105224609375, position_z=1.9193191528320312, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3092, class=picture_frame, position_x=0.5562505722045898, position_y=5.948911666870117, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3093, class=picture_frame, position_x=0.4062509536743164, position_y=5.998910903930664, position_z=1.9693188667297363, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3094, class=picture_frame, position_x=0.5562505722045898, position_y=5.998910903930664, position_z=1.6693191528320312, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3095, class=picture_frame, position_x=0.30625057220458984, position_y=6.098911285400391, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3096, class=picture_frame, position_x=0.5062503814697266, position_y=6.348911285400391, position_z=1.9693188667297363, angle_z=-2.55255, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3097, class=picture_frame, position_x=-0.0937490463256836, position_y=7.198911666870117, position_z=1.8193187713623047, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3098, class=picture_frame, position_x=1.5562505722045898, position_y=7.248910903930664, position_z=1.8193187713623047, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3099, class=picture_frame, position_x=1.5062503814697266, position_y=7.298910140991211, position_z=1.7193188667297363, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3100, class=picture_frame, position_x=1.3562507629394531, position_y=7.348911285400391, position_z=1.9693188667297363, angle_z=-2.55255, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3101, class=picture_frame, position_x=1.4062509536743164, position_y=7.3989105224609375, position_z=1.9193191528320312, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3102, class=picture_frame, position_x=1.3562507629394531, position_y=7.448911666870117, position_z=1.2693190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3103, class=picture_frame, position_x=1.5062503814697266, position_y=7.448911666870117, position_z=2.0193190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3104, class=picture_frame, position_x=1.5062503814697266, position_y=7.448911666870117, position_z=0.7693190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3105, class=picture_frame, position_x=1.4562511444091797, position_y=7.498910903930664, position_z=2.0693187713623047, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3106, class=picture_frame, position_x=1.4562511444091797, position_y=7.498910903930664, position_z=1.9693188667297363, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3107, class=picture_frame, position_x=1.3562507629394531, position_y=7.548910140991211, position_z=1.2693190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3108, class=picture_frame, position_x=1.5062503814697266, position_y=7.548910140991211, position_z=2.0193190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3109, class=picture_frame, position_x=1.3562507629394531, position_y=7.598911285400391, position_z=1.7693190574645996, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3110, class=picture_frame, position_x=1.4562511444091797, position_y=7.598911285400391, position_z=1.7193188667297363, angle_z=-2.55255, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
