make_wall, id=0, a_x=0.10656166076660156, a_y=-8.710808753967285, a_z=-2.3028531074523926, b_x=2.3065614700317383, b_y=-7.260808944702148, b_z=-2.3028531074523926, height=3.7200000000000006, thickness=0.0
make_bbox, id=3018, class=picture_frame, position_x=5.206561088562012, position_y=-4.460808753967285, position_z=0.9471468925476074, angle_z=-1.001385, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3019, class=flower_pot, position_x=1.9065608978271484, position_y=-4.460808753967285, position_z=-2.2528531551361084, angle_z=-2.572185, scale_x=0.15625, scale_y=0.15625, scale_z=0.15625
make_bbox, id=3020, class=cabinet, position_x=5.906560897827148, position_y=-4.260808944702148, position_z=-1.4028531312942505, angle_z=-1.001385, scale_x=1.78125, scale_y=0.625, scale_z=1.96875
make_bbox, id=3021, class=cabinet, position_x=10.206562042236328, position_y=-3.460808753967285, position_z=-1.3528530597686768, angle_z=-1.001385, scale_x=1.0, scale_y=0.5625, scale_z=2.0
make_bbox, id=3022, class=lamp, position_x=7.706562042236328, position_y=-3.41080904006958, position_z=-1.5528531074523926, angle_z=-2.572185, scale_x=0.3125, scale_y=0.3125, scale_z=1.5
make_bbox, id=3023, class=chair, position_x=9.606561660766602, position_y=-2.960808753967285, position_z=-2.0528531074523926, angle_z=-2.572185, scale_x=0.75, scale_y=0.59375, scale_z=0.46875
make_bbox, id=3024, class=picture_frame, position_x=8.456562042236328, position_y=-2.8108091354370117, position_z=-1.0528531074523926, angle_z=-1.001385, scale_x=0.375, scale_y=0.0, scale_z=0.6875
make_bbox, id=3025, class=sofa, position_x=8.406560897827148, position_y=-1.4108085632324219, position_z=-1.9028531312942505, angle_z=-2.572185, scale_x=1.3125, scale_y=0.78125, scale_z=0.875
make_bbox, id=3026, class=picture_frame, position_x=7.056560516357422, position_y=-1.110809326171875, position_z=0.9471468925476074, angle_z=-2.572185, scale_x=0.4375, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3027, class=floor_mat, position_x=4.906560897827148, position_y=-1.110809326171875, position_z=-2.3028531074523926, angle_z=-1.001385, scale_x=2.28125, scale_y=1.53125, scale_z=0.0
make_bbox, id=3028, class=bed, position_x=9.806560516357422, position_y=-0.9108085632324219, position_z=-1.4528530836105347, angle_z=-1.001385, scale_x=2.0, scale_y=1.40625, scale_z=1.8125
make_bbox, id=3029, class=chair, position_x=4.306561470031738, position_y=-0.26080894470214844, position_z=-1.9028531312942505, angle_z=-2.572185, scale_x=0.5, scale_y=0.53125, scale_z=0.84375
make_bbox, id=3030, class=floor_mat, position_x=-1.8434386253356934, position_y=-0.16080856323242188, position_z=-2.3028531074523926, angle_z=-2.572185, scale_x=1.59375, scale_y=1.59375, scale_z=0.0
make_bbox, id=3031, class=picture_frame, position_x=10.206562042236328, position_y=0.139190673828125, position_z=0.9471468925476074, angle_z=-1.001385, scale_x=0.59375, scale_y=0.0625, scale_z=0.875
make_bbox, id=3032, class=floor_mat, position_x=4.856561660766602, position_y=0.28919124603271484, position_z=-2.3028531074523926, angle_z=-2.572185, scale_x=2.46875, scale_y=0.6875, scale_z=0.03125
make_bbox, id=3033, class=picture_frame, position_x=5.556561470031738, position_y=1.0891914367675781, position_z=-0.5028531551361084, angle_z=-1.001385, scale_x=0.8125, scale_y=0.0, scale_z=0.8125
make_bbox, id=3034, class=picture_frame, position_x=6.656560897827148, position_y=1.3391914367675781, position_z=-0.6528531312942505, angle_z=-1.001385, scale_x=0.375, scale_y=0.0, scale_z=0.53125
make_bbox, id=3035, class=mirror, position_x=5.456561088562012, position_y=1.5891914367675781, position_z=-0.3028531074523926, angle_z=-1.001385, scale_x=0.75, scale_y=0.03125, scale_z=1.03125
make_bbox, id=3036, class=picture_frame, position_x=-0.8934383392333984, position_y=1.639190673828125, position_z=1.0471467971801758, angle_z=-2.572185, scale_x=0.34375, scale_y=0.03125, scale_z=0.34375
make_bbox, id=3037, class=bed, position_x=5.056561470031738, position_y=2.039191246032715, position_z=-1.5028531551361084, angle_z=-1.001385, scale_x=2.3125, scale_y=2.21875, scale_z=1.65625
make_bbox, id=3038, class=bed, position_x=-4.043438911437988, position_y=2.039191246032715, position_z=-1.6028530597686768, angle_z=-1.001385, scale_x=2.03125, scale_y=2.375, scale_z=1.5
make_bbox, id=3039, class=picture_frame, position_x=6.206561088562012, position_y=2.139190673828125, position_z=-0.7528531551361084, angle_z=-1.001385, scale_x=0.4375, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3040, class=sofa, position_x=6.656560897827148, position_y=2.339191436767578, position_z=-1.7528531551361084, angle_z=-1.001385, scale_x=1.75, scale_y=1.09375, scale_z=1.125
make_bbox, id=3041, class=mirror, position_x=7.306560516357422, position_y=2.339191436767578, position_z=-1.3028531074523926, angle_z=-1.001385, scale_x=0.65625, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3042, class=floor_mat, position_x=2.9065608978271484, position_y=3.2391910552978516, position_z=-2.3028531074523926, angle_z=-1.001385, scale_x=2.4375, scale_y=1.53125, scale_z=0.03125
make_bbox, id=3043, class=picture_frame, position_x=-6.693438529968262, position_y=3.839191436767578, position_z=0.7471468448638916, angle_z=-1.001385, scale_x=0.375, scale_y=0.0, scale_z=0.53125
make_bbox, id=3044, class=sofa, position_x=-6.693438529968262, position_y=4.289191246032715, position_z=-1.8028531074523926, angle_z=-1.001385, scale_x=1.375, scale_y=0.875, scale_z=1.03125
make_bbox, id=3045, class=chair, position_x=-6.643438816070557, position_y=4.389190673828125, position_z=-1.8528530597686768, angle_z=-2.572185, scale_x=0.5, scale_y=0.625, scale_z=0.90625
make_bbox, id=3046, class=flower_pot, position_x=-4.693438529968262, position_y=4.489191055297852, position_z=-2.202853202819824, angle_z=-2.572185, scale_x=0.1875, scale_y=0.1875, scale_z=0.1875
make_bbox, id=3047, class=flower_pot, position_x=-7.243438720703125, position_y=4.689190864562988, position_z=-2.202853202819824, angle_z=-2.572185, scale_x=0.15625, scale_y=0.15625, scale_z=0.21875
make_bbox, id=3048, class=chair, position_x=-7.593438625335693, position_y=4.739191055297852, position_z=-2.0528531074523926, angle_z=-2.572185, scale_x=0.34375, scale_y=0.34375, scale_z=0.4375
make_bbox, id=3049, class=chair, position_x=-6.593438625335693, position_y=5.189190864562988, position_z=-2.0528531074523926, angle_z=-1.001385, scale_x=0.78125, scale_y=0.5625, scale_z=0.5
make_bbox, id=3050, class=lamp, position_x=-7.693438529968262, position_y=5.289191246032715, position_z=-2.1028530597686768, angle_z=-2.572185, scale_x=0.21875, scale_y=0.21875, scale_z=0.40625
make_bbox, id=3051, class=mirror, position_x=2.0565614700317383, position_y=5.439190864562988, position_z=1.097146987915039, angle_z=-2.572185, scale_x=0.46875, scale_y=0.03125, scale_z=0.46875
make_bbox, id=3052, class=pillow, position_x=-7.093438625335693, position_y=5.689190864562988, position_z=-2.0528531074523926, angle_z=-1.001385, scale_x=0.4375, scale_y=0.1875, scale_z=0.4375
make_bbox, id=3053, class=chair, position_x=-7.543438911437988, position_y=5.989191055297852, position_z=-1.8028531074523926, angle_z=-1.001385, scale_x=0.84375, scale_y=0.9375, scale_z=1.09375
make_bbox, id=3054, class=bed, position_x=2.4065608978271484, position_y=6.089191436767578, position_z=-1.6528531312942505, angle_z=-2.572185, scale_x=1.6875, scale_y=2.375, scale_z=1.4375
make_bbox, id=3055, class=picture_frame, position_x=-0.243438720703125, position_y=6.239191055297852, position_z=0.19714689254760742, angle_z=-1.001385, scale_x=0.8125, scale_y=0.03125, scale_z=0.8125
make_bbox, id=3056, class=cabinet, position_x=-7.793438911437988, position_y=6.339191436767578, position_z=-2.0528531074523926, angle_z=-1.001385, scale_x=1.53125, scale_y=0.40625, scale_z=0.4375
make_bbox, id=3057, class=sofa, position_x=-2.5934386253356934, position_y=6.839191436767578, position_z=-1.8528530597686768, angle_z=-1.001385, scale_x=2.09375, scale_y=0.9375, scale_z=0.90625
make_bbox, id=3058, class=chair, position_x=-8.443438529968262, position_y=7.039190292358398, position_z=-1.8528530597686768, angle_z=-1.001385, scale_x=0.5, scale_y=0.53125, scale_z=0.9375
make_bbox, id=3059, class=lamp, position_x=-7.843438625335693, position_y=7.839191436767578, position_z=-1.5528531074523926, angle_z=-2.572185, scale_x=0.28125, scale_y=0.28125, scale_z=1.59375
make_bbox, id=3060, class=picture_frame, position_x=-8.693438529968262, position_y=8.389190673828125, position_z=0.5971469879150391, angle_z=-1.001385, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3061, class=lamp, position_x=2.9065608978271484, position_y=9.289190292358398, position_z=-1.2528531551361084, angle_z=-1.001385, scale_x=0.34375, scale_y=1.375, scale_z=2.09375
make_bbox, id=3062, class=picture_frame, position_x=3.1065616607666016, position_y=9.839191436767578, position_z=-1.2028530836105347, angle_z=-2.572185, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3063, class=sofa, position_x=2.2065610885620117, position_y=10.139190673828125, position_z=-1.8528530597686768, angle_z=-2.572185, scale_x=2.1875, scale_y=1.03125, scale_z=0.875
