make_wall, id=0, a_x=6.180607795715332, a_y=-9.688860893249512, a_z=-1.5314079523086548, b_x=2.430607795715332, b_y=-6.488861083984375, b_z=-1.5314079523086548, height=3.88, thickness=0.0
make_bbox, id=3015, class=sofa, position_x=11.780607223510742, position_y=-5.438860893249512, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=1.40625, scale_y=1.0, scale_z=0.9375
make_bbox, id=3016, class=lamp, position_x=7.380607604980469, position_y=-4.738861083984375, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.375, scale_y=0.375, scale_z=0.34375
make_bbox, id=3017, class=bed, position_x=5.180607795715332, position_y=-4.488861083984375, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=1.5, scale_y=2.0, scale_z=0.25
make_bbox, id=3018, class=picture_frame, position_x=13.480607986450195, position_y=-3.4388608932495117, position_z=2.068592071533203, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3019, class=lamp, position_x=6.0806074142456055, position_y=-3.4388608932495117, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=0.71875, scale_y=0.21875, scale_z=0.25
make_bbox, id=3020, class=mirror, position_x=14.830608367919922, position_y=-3.238861083984375, position_z=1.4685920476913452, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.71875
make_bbox, id=3021, class=mirror, position_x=14.680606842041016, position_y=-3.238861083984375, position_z=1.1185919046401978, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.71875
make_bbox, id=3022, class=picture_frame, position_x=10.830608367919922, position_y=-3.1888608932495117, position_z=2.118591785430908, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3023, class=mirror, position_x=13.880607604980469, position_y=-3.03886079788208, position_z=0.8185919523239136, angle_z=-2.31693, scale_x=0.59375, scale_y=0.03125, scale_z=0.90625
make_bbox, id=3024, class=picture_frame, position_x=14.630607604980469, position_y=-2.78886079788208, position_z=1.2185920476913452, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3025, class=bed, position_x=13.780607223510742, position_y=-2.53886079788208, position_z=-0.9314079880714417, angle_z=-2.31693, scale_x=1.65625, scale_y=2.3125, scale_z=1.15625
make_bbox, id=3026, class=sofa, position_x=10.430606842041016, position_y=-2.3888607025146484, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=2.09375, scale_y=0.9375, scale_z=0.875
make_bbox, id=3027, class=picture_frame, position_x=11.630607604980469, position_y=-2.3888607025146484, position_z=1.3185919523239136, angle_z=-2.31693, scale_x=0.8125, scale_y=0.03125, scale_z=1.0625
make_bbox, id=3028, class=sofa, position_x=12.180606842041016, position_y=-2.3388609886169434, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=2.375, scale_y=1.78125, scale_z=0.96875
make_bbox, id=3029, class=picture_frame, position_x=13.430606842041016, position_y=-2.3388609886169434, position_z=2.068592071533203, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3030, class=chair, position_x=12.230607986450195, position_y=-1.988861083984375, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.5, scale_y=0.5625, scale_z=0.84375
make_bbox, id=3031, class=picture_frame, position_x=14.580608367919922, position_y=-1.8888607025146484, position_z=1.0685919523239136, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3032, class=fan, position_x=5.430607795715332, position_y=-1.78886079788208, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=1.6875, scale_y=1.6875, scale_z=0.375
make_bbox, id=3033, class=sofa, position_x=13.030607223510742, position_y=-1.5388612747192383, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=1.625, scale_y=2.1875, scale_z=0.84375
make_bbox, id=3034, class=bed, position_x=-0.7693924903869629, position_y=-1.1388607025146484, position_z=-0.8314080238342285, angle_z=-0.74613, scale_x=2.375, scale_y=0.125, scale_z=1.40625
make_bbox, id=3035, class=sofa, position_x=12.780607223510742, position_y=-0.6888608932495117, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=1.15625, scale_y=0.625, scale_z=0.84375
make_bbox, id=3036, class=picture_frame, position_x=-3.019392490386963, position_y=-0.33886051177978516, position_z=2.26859188079834, angle_z=-0.74613, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3037, class=chair, position_x=14.430606842041016, position_y=-0.18886089324951172, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=1.03125
make_bbox, id=3038, class=lamp, position_x=-0.06939220428466797, position_y=-0.18886089324951172, position_z=-1.1314079761505127, angle_z=-2.31693, scale_x=0.15625, scale_y=0.15625, scale_z=0.75
make_bbox, id=3039, class=picture_frame, position_x=5.930607795715332, position_y=-0.08886051177978516, position_z=1.5685919523239136, angle_z=-0.74613, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3040, class=chair, position_x=0.4806079864501953, position_y=-0.08886051177978516, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=0.875
make_bbox, id=3041, class=lamp, position_x=-0.5193924903869629, position_y=0.06113910675048828, position_z=-1.2314079999923706, angle_z=-2.31693, scale_x=0.28125, scale_y=0.28125, scale_z=0.5
make_bbox, id=3042, class=lamp, position_x=-0.4693922996520996, position_y=0.21113872528076172, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3043, class=chair, position_x=10.280607223510742, position_y=0.3111391067504883, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.59375, scale_y=0.65625, scale_z=0.8125
make_bbox, id=3044, class=lamp, position_x=0.43060779571533203, position_y=0.5611391067504883, position_z=-1.4314079284667969, angle_z=-2.31693, scale_x=0.34375, scale_y=0.34375, scale_z=0.1875
make_bbox, id=3045, class=picture_frame, position_x=7.5806074142456055, position_y=0.6611394882202148, position_z=1.0685919523239136, angle_z=-0.74613, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3046, class=lamp, position_x=-1.3693923950195312, position_y=0.761138916015625, position_z=-0.7814080119132996, angle_z=-2.31693, scale_x=0.34375, scale_y=0.34375, scale_z=1.5
make_bbox, id=3047, class=picture_frame, position_x=-5.619392395019531, position_y=0.761138916015625, position_z=2.318592071533203, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3048, class=picture_frame, position_x=7.5806074142456055, position_y=0.8611392974853516, position_z=1.168592095375061, angle_z=-0.74613, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3049, class=sofa, position_x=8.580608367919922, position_y=0.9111394882202148, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=2.4375, scale_y=0.9375, scale_z=0.96875
make_bbox, id=3050, class=chair, position_x=10.480607986450195, position_y=1.0611391067504883, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5, scale_y=0.5625, scale_z=0.84375
make_bbox, id=3051, class=chair, position_x=9.830608367919922, position_y=1.1111392974853516, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.53125, scale_y=0.53125, scale_z=0.875
make_bbox, id=3052, class=floor_mat, position_x=-0.31939220428466797, position_y=1.1111392974853516, position_z=-1.4814079999923706, angle_z=-2.31693, scale_x=2.75, scale_y=1.78125, scale_z=0.03125
make_bbox, id=3053, class=picture_frame, position_x=7.180607795715332, position_y=1.1111392974853516, position_z=1.418592095375061, angle_z=-2.31693, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3054, class=picture_frame, position_x=7.980607986450195, position_y=1.1111392974853516, position_z=1.1185919046401978, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3055, class=cabinet, position_x=7.180607795715332, position_y=1.2111387252807617, position_z=-1.1814079284667969, angle_z=-2.31693, scale_x=0.4375, scale_y=0.34375, scale_z=0.6875
make_bbox, id=3056, class=picture_frame, position_x=-4.9693922996521, position_y=1.261138916015625, position_z=1.3185919523239136, angle_z=-0.74613, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3057, class=picture_frame, position_x=7.230607986450195, position_y=1.261138916015625, position_z=1.3185919523239136, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3058, class=lamp, position_x=10.130607604980469, position_y=1.3611392974853516, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.25, scale_y=0.25, scale_z=0.4375
make_bbox, id=3059, class=picture_frame, position_x=10.680606842041016, position_y=1.4611387252807617, position_z=-0.6814080476760864, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3060, class=picture_frame, position_x=7.630607604980469, position_y=1.511138916015625, position_z=1.668592095375061, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3061, class=picture_frame, position_x=7.5806074142456055, position_y=1.5611391067504883, position_z=-0.4314080476760864, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3062, class=sofa, position_x=9.930606842041016, position_y=1.6611394882202148, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=1.59375, scale_y=0.90625, scale_z=0.9375
make_bbox, id=3063, class=lamp, position_x=9.730607986450195, position_y=1.8111391067504883, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.21875, scale_y=0.21875, scale_z=0.46875
make_bbox, id=3064, class=picture_frame, position_x=10.730607986450195, position_y=1.8611392974853516, position_z=0.8685919046401978, angle_z=-0.74613, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3065, class=lamp, position_x=9.230607986450195, position_y=1.9611387252807617, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.21875, scale_y=0.21875, scale_z=0.46875
make_bbox, id=3066, class=picture_frame, position_x=7.030607223510742, position_y=2.011138916015625, position_z=1.3685919046401978, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3067, class=flower_pot, position_x=-1.9693922996520996, position_y=2.011138916015625, position_z=-1.4314079284667969, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.15625
make_bbox, id=3068, class=picture_frame, position_x=8.430606842041016, position_y=2.0611391067504883, position_z=1.168592095375061, angle_z=-2.31693, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3069, class=lamp, position_x=-0.7693924903869629, position_y=2.161139488220215, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.375, scale_y=0.375, scale_z=0.25
make_bbox, id=3070, class=picture_frame, position_x=7.030607223510742, position_y=2.3111391067504883, position_z=-0.2814079523086548, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3071, class=flower_pot, position_x=-2.269392490386963, position_y=2.3111391067504883, position_z=-1.4314079284667969, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.15625
make_bbox, id=3072, class=picture_frame, position_x=8.180606842041016, position_y=2.3111391067504883, position_z=2.26859188079834, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3073, class=picture_frame, position_x=8.130607604980469, position_y=2.411139488220215, position_z=1.418592095375061, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3074, class=lamp, position_x=-4.4193925857543945, position_y=2.511138916015625, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.375, scale_y=0.375, scale_z=0.25
make_bbox, id=3075, class=picture_frame, position_x=8.730607986450195, position_y=2.6111392974853516, position_z=1.0185920000076294, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3076, class=flower_pot, position_x=7.630607604980469, position_y=2.7111387252807617, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.21875, scale_y=0.21875, scale_z=0.1875
make_bbox, id=3077, class=picture_frame, position_x=7.730607986450195, position_y=2.8111391067504883, position_z=-0.8814079761505127, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3078, class=picture_frame, position_x=8.530607223510742, position_y=2.8111391067504883, position_z=1.3685919046401978, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3079, class=chair, position_x=9.030607223510742, position_y=2.8611392974853516, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=0.9375
make_bbox, id=3080, class=picture_frame, position_x=7.530607223510742, position_y=3.011138916015625, position_z=2.068592071533203, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3081, class=lamp, position_x=7.730607986450195, position_y=3.1111392974853516, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3082, class=picture_frame, position_x=7.730607986450195, position_y=3.2111387252807617, position_z=1.3685919046401978, angle_z=-2.31693, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3083, class=lamp, position_x=6.630607604980469, position_y=3.2111387252807617, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3084, class=picture_frame, position_x=8.330608367919922, position_y=3.261138916015625, position_z=1.2685920000076294, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3085, class=picture_frame, position_x=8.030607223510742, position_y=3.3111391067504883, position_z=1.668592095375061, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3086, class=picture_frame, position_x=7.780607223510742, position_y=3.3611392974853516, position_z=-0.3814079761505127, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3087, class=picture_frame, position_x=7.830608367919922, position_y=3.3611392974853516, position_z=1.7685920000076294, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3088, class=picture_frame, position_x=7.630607604980469, position_y=3.411139488220215, position_z=-0.4814079999923706, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3089, class=picture_frame, position_x=8.130607604980469, position_y=3.411139488220215, position_z=1.0185920000076294, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3090, class=lamp, position_x=6.530607223510742, position_y=3.5611391067504883, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.21875, scale_y=0.21875, scale_z=0.4375
make_bbox, id=3091, class=chair, position_x=5.780607223510742, position_y=3.7111387252807617, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.53125, scale_y=0.625, scale_z=0.9375
make_bbox, id=3092, class=picture_frame, position_x=9.180606842041016, position_y=3.8111391067504883, position_z=1.168592095375061, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3093, class=picture_frame, position_x=8.680606842041016, position_y=4.011138916015625, position_z=-0.5314079523086548, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3094, class=picture_frame, position_x=-6.119392395019531, position_y=4.211138725280762, position_z=2.068592071533203, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3095, class=picture_frame, position_x=-6.6693925857543945, position_y=4.211138725280762, position_z=1.418592095375061, angle_z=-2.31693, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3096, class=picture_frame, position_x=-6.519392490386963, position_y=4.461138725280762, position_z=1.3185919523239136, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3097, class=sofa, position_x=-6.569392204284668, position_y=4.511138916015625, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=2.4375, scale_y=1.625, scale_z=1.0
make_bbox, id=3098, class=chair, position_x=6.380607604980469, position_y=4.661139488220215, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=0.875
make_bbox, id=3099, class=picture_frame, position_x=-7.069392204284668, position_y=4.661139488220215, position_z=1.5185920000076294, angle_z=-2.31693, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3100, class=chair, position_x=5.0806074142456055, position_y=4.711138725280762, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.5, scale_y=0.5, scale_z=0.96875
make_bbox, id=3101, class=picture_frame, position_x=-6.369392395019531, position_y=4.911139488220215, position_z=1.8185919523239136, angle_z=-2.31693, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3102, class=chair, position_x=3.7306079864501953, position_y=5.061139106750488, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=0.84375, scale_y=0.84375, scale_z=1.03125
make_bbox, id=3103, class=lamp, position_x=5.0806074142456055, position_y=5.111139297485352, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3104, class=picture_frame, position_x=-7.319392204284668, position_y=5.311139106750488, position_z=1.2185920476913452, angle_z=-2.31693, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3105, class=chair, position_x=4.5806074142456055, position_y=5.361139297485352, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=0.875
make_bbox, id=3106, class=chair, position_x=2.5806074142456055, position_y=5.361139297485352, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.75, scale_y=0.78125, scale_z=0.84375
make_bbox, id=3107, class=floor_mat, position_x=1.2806072235107422, position_y=5.411139488220215, position_z=-1.4814079999923706, angle_z=-2.31693, scale_x=0.75, scale_y=0.5, scale_z=0.03125
make_bbox, id=3108, class=floor_mat, position_x=2.4806079864501953, position_y=5.661139488220215, position_z=-1.4814079999923706, angle_z=-0.74613, scale_x=2.4375, scale_y=0.78125, scale_z=0.0
make_bbox, id=3109, class=chair, position_x=3.6306076049804688, position_y=5.711138725280762, position_z=-0.9814079999923706, angle_z=-0.74613, scale_x=0.75, scale_y=1.0, scale_z=1.09375
make_bbox, id=3110, class=sofa, position_x=-3.769392490386963, position_y=5.711138725280762, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=1.625, scale_y=1.03125, scale_z=0.875
make_bbox, id=3111, class=picture_frame, position_x=-4.4193925857543945, position_y=5.911139488220215, position_z=1.5685919523239136, angle_z=-0.74613, scale_x=0.625, scale_y=0.03125, scale_z=0.40625
make_bbox, id=3112, class=chair, position_x=0.8806076049804688, position_y=6.161139488220215, position_z=-0.9814079999923706, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=1.0625
make_bbox, id=3113, class=picture_frame, position_x=-6.4193925857543945, position_y=6.211138725280762, position_z=0.8685919046401978, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
