make_wall, id=0, a_x=7.030607223510742, a_y=-9.688860893249512, a_z=-1.5314079523086548, b_x=3.280607223510742, b_y=-6.388860702514648, b_z=-1.5314079523086548, height=3.9200000000000004, thickness=0.0
make_wall, id=11, a_x=5.380607604980469, a_y=3.3611392974853516, a_z=-1.5314079523086548, b_x=-0.7693924903869629, b_y=9.611138343811035, b_z=-1.5314079523086548, height=3.9200000000000004, thickness=0.0
make_wall, id=12, a_x=7.730607986450195, a_y=5.761138916015625, a_z=-1.5314079523086548, b_x=1.5306072235107422, b_y=11.311139106750488, b_z=-1.5314079523086548, height=3.9200000000000004, thickness=0.0
make_wall, id=13, a_x=-0.7693924903869629, a_y=9.611138343811035, a_z=-1.5314079523086548, b_x=1.5306072235107422, b_y=11.311139106750488, b_z=-1.5314079523086548, height=3.9200000000000004, thickness=0.0
make_door, id=1000, wall0_id=11, wall1_id=11, position_x=5.230607986450195, position_y=3.661139488220215, position_z=-0.5314079523086548, width=1.0, height=1.92
make_door, id=1001, wall0_id=10, wall1_id=10, position_x=8.280607223510742, position_y=6.361138343811035, position_z=-0.5314079523086548, width=1.0, height=1.92
make_door, id=1002, wall0_id=4, wall1_id=4, position_x=-3.6693925857543945, position_y=1.4611387252807617, position_z=-0.4814079999923706, width=1.16, height=2.04
make_window, id=2000, wall0_id=4, wall1_id=4, position_x=2.780607223510742, position_y=-4.888860702514648, position_z=0.21859204769134521, width=1.2000000000000002, height=1.2800000000000002
make_window, id=2001, wall0_id=0, wall1_id=0, position_x=2.780607223510742, position_y=-7.638860702514648, position_z=0.36859190464019775, width=1.04, height=2.9600000000000004
make_window, id=2002, wall0_id=4, wall1_id=4, position_x=2.2306079864501953, position_y=-3.78886079788208, position_z=0.41859209537506104, width=4.12, height=2.3600000000000003
make_window, id=2003, wall0_id=11, wall1_id=11, position_x=-0.4693922996520996, position_y=7.861138343811035, position_z=0.4685920476913452, width=1.0, height=2.64
make_window, id=2004, wall0_id=4, wall1_id=4, position_x=-2.1193923950195312, position_y=-0.5888605117797852, position_z=0.8685919046401978, width=1.4000000000000001, height=1.9600000000000002
make_window, id=2005, wall0_id=4, wall1_id=4, position_x=-1.2193922996520996, position_y=-1.238861083984375, position_z=0.918592095375061, width=4.16, height=2.0
make_window, id=2006, wall0_id=8, wall1_id=8, position_x=-1.8693923950195312, position_y=4.111139297485352, position_z=0.9685920476913452, width=1.4000000000000001, height=2.12
make_bbox, id=3000, class=cabinet, position_x=7.180607795715332, position_y=-9.288861274719238, position_z=-1.1314079761505127, angle_z=-0.74613, scale_x=0.59375, scale_y=0.34375, scale_z=0.78125
make_bbox, id=3001, class=chair, position_x=8.080608367919922, position_y=-8.588860511779785, position_z=-0.9314079880714417, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=1.125
make_bbox, id=3002, class=chair, position_x=8.080608367919922, position_y=-8.188860893249512, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.53125, scale_y=0.625, scale_z=0.9375
make_bbox, id=3003, class=chair, position_x=8.130607604980469, position_y=-7.988861083984375, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=0.9375
make_bbox, id=3004, class=bed, position_x=5.5806074142456055, position_y=-7.03886079788208, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=1.5, scale_y=2.0, scale_z=0.25
make_bbox, id=3005, class=pillow, position_x=8.880607604980469, position_y=-6.78886079788208, position_z=-1.4314079284667969, angle_z=-0.74613, scale_x=1.1875, scale_y=0.5, scale_z=0.1875
make_bbox, id=3006, class=chair, position_x=9.830608367919922, position_y=-6.738861083984375, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.875, scale_y=0.5, scale_z=0.4375
make_bbox, id=3007, class=pillow, position_x=7.830608367919922, position_y=-6.338860988616943, position_z=-1.4314079284667969, angle_z=-0.74613, scale_x=1.1875, scale_y=0.5, scale_z=0.1875
make_bbox, id=3008, class=picture_frame, position_x=3.8806076049804688, position_y=-6.188860893249512, position_z=1.4685920476913452, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3009, class=chair, position_x=10.530607223510742, position_y=-6.03886079788208, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.53125, scale_y=0.53125, scale_z=0.40625
make_bbox, id=3010, class=picture_frame, position_x=4.380607604980469, position_y=-5.688860893249512, position_z=1.3685919046401978, angle_z=-2.31693, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3011, class=floor_mat, position_x=10.330608367919922, position_y=-5.588860988616943, position_z=-1.4814079999923706, angle_z=-0.74613, scale_x=2.4375, scale_y=1.53125, scale_z=0.03125
make_bbox, id=3012, class=chair, position_x=11.430606842041016, position_y=-5.188860893249512, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.875, scale_y=1.46875, scale_z=0.96875
make_bbox, id=3013, class=chair, position_x=12.380607604980469, position_y=-4.838860988616943, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.5, scale_y=0.59375, scale_z=0.90625
make_bbox, id=3014, class=chair, position_x=11.080608367919922, position_y=-4.238861083984375, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=0.875
make_bbox, id=3015, class=lamp, position_x=2.930607795715332, position_y=-4.138860702514648, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=0.625, scale_y=0.1875, scale_z=0.21875
make_bbox, id=3016, class=chair, position_x=11.780607223510742, position_y=-4.088860988616943, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5, scale_y=0.5625, scale_z=0.84375
make_bbox, id=3017, class=chair, position_x=11.580608367919922, position_y=-3.8888607025146484, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.84375, scale_y=1.0, scale_z=0.9375
make_bbox, id=3018, class=bed, position_x=10.130607604980469, position_y=-3.3888607025146484, position_z=-0.7314079999923706, angle_z=-0.74613, scale_x=1.9375, scale_y=2.21875, scale_z=1.5625
make_bbox, id=3019, class=lamp, position_x=3.680607795715332, position_y=-3.238861083984375, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=0.625, scale_y=0.1875, scale_z=0.21875
make_bbox, id=3020, class=table, position_x=12.180606842041016, position_y=-3.1388607025146484, position_z=-1.2314079999923706, angle_z=-2.31693, scale_x=0.5, scale_y=0.5, scale_z=0.5625
make_bbox, id=3021, class=chair, position_x=11.780607223510742, position_y=-2.6388607025146484, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.5, scale_y=0.59375, scale_z=0.90625
make_bbox, id=3022, class=picture_frame, position_x=1.4806079864501953, position_y=-2.5888609886169434, position_z=-0.7314079999923706, angle_z=-0.74613, scale_x=0.375, scale_y=0.03125, scale_z=0.25
make_bbox, id=3023, class=chair, position_x=10.130607604980469, position_y=-2.488861083984375, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.84375, scale_y=0.90625, scale_z=0.96875
make_bbox, id=3024, class=sofa, position_x=0.4806079864501953, position_y=-2.28886079788208, position_z=-1.1814079284667969, angle_z=-0.74613, scale_x=0.8125, scale_y=0.78125, scale_z=0.59375
make_bbox, id=3025, class=chair, position_x=11.280607223510742, position_y=-2.238861083984375, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.46875, scale_y=0.5625, scale_z=0.875
make_bbox, id=3026, class=chair, position_x=11.380607604980469, position_y=-2.0888609886169434, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=0.84375, scale_y=0.90625, scale_z=0.96875
make_bbox, id=3027, class=chair, position_x=11.380607604980469, position_y=-1.988861083984375, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.53125, scale_y=0.53125, scale_z=0.875
make_bbox, id=3028, class=fan, position_x=3.030607223510742, position_y=-1.6888608932495117, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=1.6875, scale_y=1.6875, scale_z=0.375
make_bbox, id=3029, class=bed, position_x=-0.16939258575439453, position_y=-1.488861083984375, position_z=-0.7814080119132996, angle_z=-0.74613, scale_x=2.375, scale_y=0.125, scale_z=1.40625
make_bbox, id=3030, class=chair, position_x=10.880607604980469, position_y=-1.4388608932495117, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5, scale_y=0.5625, scale_z=0.84375
make_bbox, id=3031, class=chair, position_x=11.230607986450195, position_y=-1.238861083984375, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.5, scale_y=0.5625, scale_z=0.84375
make_bbox, id=3032, class=chair, position_x=12.130607604980469, position_y=-1.1888608932495117, position_z=-1.0814080238342285, angle_z=-2.31693, scale_x=0.625, scale_y=0.625, scale_z=0.8125
make_bbox, id=3033, class=fan, position_x=1.3306074142456055, position_y=-0.6388607025146484, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=1.6875, scale_y=1.6875, scale_z=0.375
make_bbox, id=3034, class=chair, position_x=-1.6693925857543945, position_y=-0.238861083984375, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.5, scale_y=0.5625, scale_z=0.84375
make_bbox, id=3035, class=picture_frame, position_x=-2.1693925857543945, position_y=-0.18886089324951172, position_z=1.5185920000076294, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3036, class=lamp, position_x=-2.319392204284668, position_y=0.16113948822021484, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.15625, scale_y=0.15625, scale_z=0.34375
make_bbox, id=3037, class=lamp, position_x=-1.8693923950195312, position_y=0.3111391067504883, position_z=-0.7814080119132996, angle_z=-2.31693, scale_x=0.375, scale_y=0.375, scale_z=1.46875
make_bbox, id=3038, class=picture_frame, position_x=-2.7193922996520996, position_y=1.2111387252807617, position_z=1.7185920476913452, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3039, class=floor_mat, position_x=-1.019392490386963, position_y=1.3611392974853516, position_z=-1.4814079999923706, angle_z=-0.74613, scale_x=2.90625, scale_y=2.28125, scale_z=0.03125
make_bbox, id=3040, class=picture_frame, position_x=0.6306076049804688, position_y=1.511138916015625, position_z=1.418592095375061, angle_z=-2.31693, scale_x=0.625, scale_y=0.03125, scale_z=0.40625
make_bbox, id=3041, class=picture_frame, position_x=0.2806072235107422, position_y=1.6111392974853516, position_z=2.2185921669006348, angle_z=-2.31693, scale_x=0.625, scale_y=0.03125, scale_z=0.625
make_bbox, id=3042, class=bed, position_x=-2.4693922996520996, position_y=1.7111387252807617, position_z=-0.5814080238342285, angle_z=-0.74613, scale_x=2.0, scale_y=1.40625, scale_z=1.8125
make_bbox, id=3043, class=lamp, position_x=0.38060760498046875, position_y=1.8111391067504883, position_z=-1.3814079761505127, angle_z=-0.74613, scale_x=0.375, scale_y=0.28125, scale_z=0.25
make_bbox, id=3044, class=lamp, position_x=-4.1693925857543945, position_y=2.2111387252807617, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.3125, scale_y=0.3125, scale_z=0.28125
make_bbox, id=3045, class=lamp, position_x=-3.9693922996520996, position_y=2.3111391067504883, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.375, scale_y=0.28125, scale_z=0.25
make_bbox, id=3046, class=lamp, position_x=-3.9693922996520996, position_y=2.4611387252807617, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3047, class=picture_frame, position_x=-4.7193922996521, position_y=2.4611387252807617, position_z=1.418592095375061, angle_z=-0.74613, scale_x=0.46875, scale_y=0.03125, scale_z=0.5625
make_bbox, id=3048, class=picture_frame, position_x=-4.769392490386963, position_y=2.4611387252807617, position_z=-0.6814080476760864, angle_z=-0.74613, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3049, class=picture_frame, position_x=-4.569392204284668, position_y=2.4611387252807617, position_z=2.6685919761657715, angle_z=-2.31693, scale_x=0.625, scale_y=0.03125, scale_z=0.625
make_bbox, id=3050, class=lamp, position_x=-4.6693925857543945, position_y=2.8611392974853516, position_z=-1.4314079284667969, angle_z=-2.31693, scale_x=0.34375, scale_y=0.34375, scale_z=0.1875
make_bbox, id=3051, class=lamp, position_x=-0.2193927764892578, position_y=2.9611387252807617, position_z=-1.3814079761505127, angle_z=-2.31693, scale_x=0.625, scale_y=0.1875, scale_z=0.21875
make_bbox, id=3052, class=sofa, position_x=0.4806079864501953, position_y=3.3611392974853516, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=1.59375, scale_y=0.90625, scale_z=0.9375
make_bbox, id=3053, class=picture_frame, position_x=-0.36939239501953125, position_y=3.411139488220215, position_z=1.5185920000076294, angle_z=-0.74613, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3054, class=sofa, position_x=5.780607223510742, position_y=3.911139488220215, position_z=-1.0314080715179443, angle_z=-2.31693, scale_x=1.59375, scale_y=0.90625, scale_z=0.9375
make_bbox, id=3055, class=picture_frame, position_x=-0.2693920135498047, position_y=4.011138916015625, position_z=1.668592095375061, angle_z=-0.74613, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3056, class=lamp, position_x=0.2306079864501953, position_y=4.161139488220215, position_z=-1.2314079999923706, angle_z=-2.31693, scale_x=0.3125, scale_y=0.3125, scale_z=0.5625
make_bbox, id=3057, class=lamp, position_x=1.3306074142456055, position_y=4.211138725280762, position_z=-1.3314080238342285, angle_z=-2.31693, scale_x=0.1875, scale_y=0.1875, scale_z=0.375
make_bbox, id=3058, class=picture_frame, position_x=0.8806076049804688, position_y=4.261138916015625, position_z=1.418592095375061, angle_z=-0.74613, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3059, class=sofa, position_x=-0.31939220428466797, position_y=4.461138725280762, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=2.0, scale_y=0.90625, scale_z=0.96875
make_bbox, id=3060, class=picture_frame, position_x=0.13060760498046875, position_y=4.511138916015625, position_z=1.2185920476913452, angle_z=-0.74613, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3061, class=chair, position_x=1.3306074142456055, position_y=4.611139297485352, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.46875, scale_y=0.5625, scale_z=0.9375
make_bbox, id=3062, class=lamp, position_x=2.8306074142456055, position_y=4.661139488220215, position_z=-1.2314079999923706, angle_z=-2.31693, scale_x=0.375, scale_y=0.21875, scale_z=0.5
make_bbox, id=3063, class=lamp, position_x=3.180607795715332, position_y=4.711138725280762, position_z=-1.2314079999923706, angle_z=-2.31693, scale_x=0.3125, scale_y=0.3125, scale_z=0.5625
make_bbox, id=3064, class=picture_frame, position_x=6.980607986450195, position_y=4.761138916015625, position_z=-0.4314080476760864, angle_z=-2.31693, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3065, class=chair, position_x=1.930607795715332, position_y=4.811139106750488, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.5, scale_y=0.59375, scale_z=0.90625
make_bbox, id=3066, class=chair, position_x=2.3806076049804688, position_y=4.961138725280762, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.5, scale_y=0.53125, scale_z=0.96875
make_bbox, id=3067, class=lamp, position_x=2.6306076049804688, position_y=5.111139297485352, position_z=-1.2814080715179443, angle_z=-2.31693, scale_x=0.21875, scale_y=0.21875, scale_z=0.46875
make_bbox, id=3068, class=floor_mat, position_x=-0.8693923950195312, position_y=5.211138725280762, position_z=-1.4814079999923706, angle_z=-0.74613, scale_x=2.4375, scale_y=1.53125, scale_z=0.03125
make_bbox, id=3069, class=chair, position_x=3.0806074142456055, position_y=5.411139488220215, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.53125, scale_y=0.53125, scale_z=0.875
make_bbox, id=3070, class=picture_frame, position_x=6.3306074142456055, position_y=5.561139106750488, position_z=2.1685919761657715, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
make_bbox, id=3071, class=picture_frame, position_x=1.5806074142456055, position_y=5.611139297485352, position_z=1.0185920000076294, angle_z=-0.74613, scale_x=0.8125, scale_y=0.03125, scale_z=1.0625
make_bbox, id=3072, class=chair, position_x=3.3306074142456055, position_y=5.761138916015625, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.5, scale_y=0.53125, scale_z=0.96875
make_bbox, id=3073, class=chair, position_x=2.7306079864501953, position_y=6.011138916015625, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.5, scale_y=0.53125, scale_z=0.96875
make_bbox, id=3074, class=chair, position_x=2.7306079864501953, position_y=6.361138343811035, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=0.53125, scale_y=0.625, scale_z=0.9375
make_bbox, id=3075, class=sofa, position_x=6.030607223510742, position_y=6.461138725280762, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=2.375, scale_y=0.90625, scale_z=0.96875
make_bbox, id=3076, class=chair, position_x=2.430607795715332, position_y=6.761139869689941, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.5, scale_y=0.59375, scale_z=0.96875
make_bbox, id=3077, class=picture_frame, position_x=5.780607223510742, position_y=6.911139488220215, position_z=1.3685919046401978, angle_z=-0.74613, scale_x=0.3125, scale_y=0.03125, scale_z=0.3125
make_bbox, id=3078, class=sofa, position_x=0.8306074142456055, position_y=6.961138725280762, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=3.1875, scale_y=1.625, scale_z=0.84375
make_bbox, id=3079, class=picture_frame, position_x=5.5806074142456055, position_y=7.161139488220215, position_z=1.1185919046401978, angle_z=-0.74613, scale_x=0.90625, scale_y=0.03125, scale_z=0.59375
make_bbox, id=3080, class=chair, position_x=2.8806076049804688, position_y=7.961138725280762, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=0.84375, scale_y=1.0, scale_z=0.9375
make_bbox, id=3081, class=picture_frame, position_x=3.9806079864501953, position_y=8.061139106750488, position_z=0.8185919523239136, angle_z=-0.74613, scale_x=0.8125, scale_y=0.03125, scale_z=1.0625
make_bbox, id=3082, class=sofa, position_x=4.130607604980469, position_y=8.261139869689941, position_z=-1.0314080715179443, angle_z=-0.74613, scale_x=2.375, scale_y=0.90625, scale_z=0.96875
make_bbox, id=3083, class=sofa, position_x=0.8306074142456055, position_y=8.461138725280762, position_z=-1.0814080238342285, angle_z=-0.74613, scale_x=2.03125, scale_y=0.96875, scale_z=0.875
make_bbox, id=3084, class=picture_frame, position_x=0.2306079864501953, position_y=10.061139106750488, position_z=1.8185919523239136, angle_z=-0.74613, scale_x=0.5, scale_y=0.03125, scale_z=0.5
make_bbox, id=3085, class=picture_frame, position_x=0.7806072235107422, position_y=10.961138725280762, position_z=1.418592095375061, angle_z=-2.31693, scale_x=0.75, scale_y=0.03125, scale_z=0.75
